MULakeNumber,date,dateTime,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
440,2025-12-12,2025-12-12T09:55:52Z,0.008,3.638,11.54,87.3,1.33,0.35,3.97,NA,0.04,90.2,59,229.3,8,38.89361,-91.7374,241.9,990.8
440,2025-12-12,2025-12-12T09:55:53Z,0.031,3.646,11.56,87.4,1.12,0.38,4.34,NA,0.04,90.2,59,229.3,7.98,38.89361,-91.7374,241.6,990.8
440,2025-12-12,2025-12-12T09:55:54Z,0.058,3.641,11.57,87.5,1.1,0.39,4.04,NA,0.04,90.2,59,229.3,7.97,38.89361,-91.7374,241.5,990.9333333333334
440,2025-12-12,2025-12-12T09:55:55Z,0.118,3.597,11.58,87.5,1.38,0.36,3.66,NA,0.04,89.9,58,229.3,7.96,38.89361,-91.7374,241.3,990.9333333333334
440,2025-12-12,2025-12-12T09:55:56Z,0.162,3.587,11.61,87.6,1.36,0.35,4.06,NA,0.04,89.5,58,229.4,7.95,38.89361,-91.7374,241.4,990.8
440,2025-12-12,2025-12-12T09:55:57Z,0.217,3.64,11.63,87.8,1.35,0.37,4.2,NA,0.04,89.4,58,229.4,7.93,38.89361,-91.7374,241.1,990.8
440,2025-12-12,2025-12-12T09:55:58Z,0.25,3.747,11.61,87.9,1.39,0.4,4.39,NA,0.04,89.3,58,229.3,7.93,38.89362,-91.7374,241,990.9333333333334
440,2025-12-12,2025-12-12T09:56:00Z,0.275,3.771,11.58,87.9,1.31,0.44,4.84,NA,0.04,89.2,58,229.3,7.91,38.89362,-91.7374,240.7,990.8
440,2025-12-12,2025-12-12T09:56:01Z,0.328,3.717,11.61,87.9,1.34,0.39,4.77,NA,0.04,89.3,58,229.4,7.91,38.89362,-91.7374,240.3,990.9333333333334
440,2025-12-12,2025-12-12T09:56:04Z,0.38,3.79,11.62,88.2,1.43,0.35,5.31,NA,0.04,89.2,58,229.4,7.88,38.89362,-91.73741,239.9,990.8
440,2025-12-12,2025-12-12T09:56:05Z,0.401,3.774,11.61,88.1,1.69,0.41,4.67,NA,0.04,89.3,58,229.4,7.88,38.89362,-91.73741,240,990.8
440,2025-12-12,2025-12-12T09:56:08Z,0.454,3.769,11.64,88.3,1.67,0.43,4.82,NA,0.04,89.3,58,229.5,7.86,38.89362,-91.73741,240.3,990.6666666666666
