MULakeNumber,date,dateTime,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
003,2026-06-01,2026-06-01 16:50:48,0.045,27.554666666666662,8.19,104,0.16333333333333333,0.09666666666666666,0.29,NA,0.11,242.83333333333337,158,182.26666666666668,8.276666666666666,39.34150666666667,-91.15247,240.16666666666663,986.6666666666666
003,2026-06-01,2026-06-01 16:50:51,0.14566666666666667,27.359,8.213333333333333,103.8,0.17,0.09666666666666666,0.31,NA,0.11,241.2,157,182.53333333333333,8.28,39.34151,-91.15247,240.53333333333333,986.622222222222
003,2026-06-01,2026-06-01 16:50:54,0.30966666666666665,26.797333333333334,8.23,103.1,0.18666666666666668,0.06666666666666667,0.39,NA,0.11,241.63333333333333,157,182.6,8.296666666666667,39.34151,-91.15247,241.2,986.5777777777778
003,2026-06-01,2026-06-01 16:50:57,0.464,26.36,8.343333333333334,103.6,0.19333333333333333,0.05333333333333334,0.3833333333333333,NA,0.11,241.13333333333333,157,182.63333333333333,8.31,39.34151,-91.15247,243.3,986.6666666666666
003,2026-06-01,2026-06-01 16:51:00,0.6073333333333333,25.957,8.403333333333334,103.63333333333334,0.24,0.04666666666666667,0.62,NA,0.11,242.36666666666667,157.66666666666666,182.9,8.32,39.34150666666667,-91.15248,244.7,986.5777777777778
003,2026-06-01,2026-06-01 16:51:03,0.7246666666666667,25.889333333333333,8.403333333333334,103.43333333333334,0.25,0.10333333333333332,0.6766666666666666,NA,0.11,241.03333333333333,157,183.2,8.32,39.34151,-91.15248,244.46666666666667,986.6666666666666
003,2026-06-01,2026-06-01 16:51:06,0.8816666666666667,25.513333333333335,8.423333333333334,103.03333333333332,0.29,0.08333333333333334,0.7766666666666667,NA,0.11,241.66666666666663,157,183.56666666666663,8.316666666666666,39.34151,-91.15248,244.36666666666667,986.6666666666666
003,2026-06-01,2026-06-01 16:51:09,1.0206666666666666,25.471,8.44,103.06666666666666,0.34,0.11,0.9066666666666666,NA,0.11,241.96666666666667,157,184.03333333333333,8.31,39.34151,-91.15247666666666,244.13333333333333,986.622222222222
003,2026-06-01,2026-06-01 16:51:12,1.1393333333333333,25.309,8.386666666666667,102.2,0.3666666666666667,0.03666666666666667,1.02,NA,0.11,242.56666666666663,157.66666666666666,184.43333333333337,8.3,39.34151,-91.15247,243.9,986.6666666666666
003,2026-06-01,2026-06-01 16:51:15,1.2713333333333334,25.110666666666667,8.34,101.23333333333332,0.49,0.06333333333333334,1.1566666666666667,NA,0.11,243.33333333333337,158,185.3,8.28,39.34151,-91.15247,243.53333333333333,986.6666666666666
003,2026-06-01,2026-06-01 16:51:18,1.4356666666666666,24.62366666666667,8.453333333333333,101.7,0.5666666666666667,0.08666666666666667,1.3833333333333333,NA,0.12,245.8,160,186.2,8.25,39.34151,-91.15247,243.56666666666663,986.6666666666666
003,2026-06-01,2026-06-01 16:51:21,1.577,24.372666666666667,8.45,101.23333333333332,0.7366666666666667,0.03666666666666667,1.643333333333333,NA,0.12,247.23333333333332,160.66666666666666,187.6,8.213333333333333,39.34151,-91.15247,243.4,986.5333333333332
003,2026-06-01,2026-06-01 16:51:24,1.7173333333333334,23.877333333333333,8.473333333333334,100.56666666666666,0.92,0.03666666666666667,2.42,NA,0.12,249.2,162,189,8.16,39.34151,-91.15247,242.6,986.622222222222
003,2026-06-01,2026-06-01 16:51:27,1.8163333333333336,23.701333333333334,8.423333333333334,99.66666666666669,0.9566666666666668,0.06333333333333334,2.6733333333333333,NA,0.12,249.83333333333337,162.33333333333334,189.9,8.12,39.34151,-91.15246333333332,241.66666666666663,986.5777777777778
003,2026-06-01,2026-06-01 16:51:30,1.908,23.391333333333332,8.493333333333334,99.8,1.1,0.03333333333333333,2.99,NA,0.12,251.53333333333333,163.66666666666666,190.9,8.083333333333334,39.34151333333333,-91.15246,240.93333333333337,986.622222222222
003,2026-06-01,2026-06-01 16:51:33,1.9926666666666664,23.002,8.433333333333334,98.46666666666668,1.17,0.04,3.036666666666666,NA,0.12,253.16666666666663,164.66666666666666,192.13333333333333,8.02,39.34152,-91.15245333333334,240.33333333333337,986.5777777777778
